ncessch,ncesag,county,zip,locale,title1_status,total_n,fr_lnch_n,red_lnch_n,pupil_tch_ratio,ipr_est,leaid,st_schid,lea_name,lea_cwiftest,sch_name,p_american_indian_alaska_native,p_asian,p_native_hawaiian_pacific_islander,p_black_african_american,p_hispanic_latino,p_white,p_multiracial,fr_lnch_prop,red_lnch_prop,enrl_grd,percent_level_4,percent_level_3,percent_level_2,percent_level_1,sch_percent_level_4,sch_percent_level_3,sch_percent_level_2,sch_percent_level_1,under_25,under_50,under_75,under_100,under_200,over_200,percent_less_than_9th_grade,percent_high_school_graduate_or_higher,percent_bachelors_degree_or_higher,percent_associates_degree,percent_graduate_or_professional_degree,percent_bachelors_degree,percent_high_school_graduate,percent_9th_to_12th_grade_no_diploma,percent_some_college,median_income,median_rent
410001400748,4100014,Malheur County,97918,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,443,230,50,19.26,218,4100014,701,Vale School District,0.891,Vale Elementary School,0.00973,0.00487,0,0,0.27007,0.68856,0.02676,0.5191873589164786,0.11286681715575621,4,18.6,31.4,24.3,25.7,19.4,32.8,25.3,22.5,0.264,0.2773333333333333,0.192,0.12533333333333332,0.12533333333333332,0.016,7.2,82.7,15.7,7.6,6.7,12,31.9,8.7,32.5,19988,668
410001400748,4100014,Malheur County,97918,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,443,230,50,19.26,218,4100014,701,Vale School District,0.891,Vale Elementary School,0.00973,0.00487,0,0,0.27007,0.68856,0.02676,0.5191873589164786,0.11286681715575621,5,20.6,33.3,20.6,25.4,19.4,32.8,25.3,22.5,0.264,0.2773333333333333,0.192,0.12533333333333332,0.12533333333333332,0.016,7.2,82.7,15.7,7.6,6.7,12,31.9,8.7,32.5,19988,668
410001400748,4100014,Malheur County,97918,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,443,230,50,19.26,218,4100014,701,Vale School District,0.891,Vale Elementary School,0.00973,0.00487,0,0,0.27007,0.68856,0.02676,0.5191873589164786,0.11286681715575621,6,19,36.2,25.9,19,19.4,32.8,25.3,22.5,0.264,0.2773333333333333,0.192,0.12533333333333332,0.12533333333333332,0.016,7.2,82.7,15.7,7.6,6.7,12,31.9,8.7,32.5,19988,668
410001400761,4100014,Malheur County,97918,43-Rural: Remote,6-Not eligible for either TAS or SWP,263,116,27,15.03,169,4100014,713,Vale School District,0.891,Vale High School,0,0.01119,0.00746,0,0.20149,0.76866,0.01119,0.44106463878326996,0.10266159695817491,NA,NA,NA,NA,NA,40.4,38.6,15.8,5.3,0.264,0.2773333333333333,0.192,0.12533333333333332,0.12533333333333332,0.016,7.2,82.7,15.7,7.6,6.7,12,31.9,8.7,32.5,19988,668
410001401026,4100014,Malheur County,97918,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,108,53,12,15.43,216,4100014,1357,Vale School District,0.891,Vale Middle School,0.00833,0.01667,0.00833,0,0.24167,0.725,0,0.49074074074074076,0.1111111111111111,7,13.2,50.9,24.5,11.3,10.4,44.8,30.2,14.6,0.264,0.2773333333333333,0.192,0.12533333333333332,0.12533333333333332,0.016,7.2,82.7,15.7,7.6,6.7,12,31.9,8.7,32.5,19988,668
410001401026,4100014,Malheur County,97918,43-Rural: Remote,5-Eligible for Title I SWP provides SWP program,108,53,12,15.43,216,4100014,1357,Vale School District,0.891,Vale Middle School,0.00833,0.01667,0.00833,0,0.24167,0.725,0,0.49074074074074076,0.1111111111111111,8,7,37.2,37.2,18.6,10.4,44.8,30.2,14.6,0.264,0.2773333333333333,0.192,0.12533333333333332,0.12533333333333332,0.016,7.2,82.7,15.7,7.6,6.7,12,31.9,8.7,32.5,19988,668
411082001683,4110820,Marion County,97305,41-Rural: Fringe,6-Not eligible for either TAS or SWP,166,53,18,22.9,281,4110820,4390,Salem-Keizer School District,0.902,Valley Inquiry Charter School,0.00599,0.01198,0.00599,0,0.2515,0.5988,0.12575,0.3192771084337349,0.10843373493975904,3,19.2,26.9,30.8,23.1,28.2,28.2,25.6,17.9,0.2648578811369509,0.33281653746770024,0.18863049095607234,0.10775193798449613,0.09534883720930233,0.010594315245478035,12.8,76,14.5,7.8,4.3,9.8,28.7,11.9,26.8,25685,879
411082001683,4110820,Marion County,97305,41-Rural: Fringe,6-Not eligible for either TAS or SWP,166,53,18,22.9,281,4110820,4390,Salem-Keizer School District,0.902,Valley Inquiry Charter School,0.00599,0.01198,0.00599,0,0.2515,0.5988,0.12575,0.3192771084337349,0.10843373493975904,4,29.6,33.3,11.1,25.9,28.2,28.2,25.6,17.9,0.2648578811369509,0.33281653746770024,0.18863049095607234,0.10775193798449613,0.09534883720930233,0.010594315245478035,12.8,76,14.5,7.8,4.3,9.8,28.7,11.9,26.8,25685,879
411082001683,4110820,Marion County,97305,41-Rural: Fringe,6-Not eligible for either TAS or SWP,166,53,18,22.9,281,4110820,4390,Salem-Keizer School District,0.902,Valley Inquiry Charter School,0.00599,0.01198,0.00599,0,0.2515,0.5988,0.12575,0.3192771084337349,0.10843373493975904,5,36,24,36,4,28.2,28.2,25.6,17.9,0.2648578811369509,0.33281653746770024,0.18863049095607234,0.10775193798449613,0.09534883720930233,0.010594315245478035,12.8,76,14.5,7.8,4.3,9.8,28.7,11.9,26.8,25685,879
411353001052,4113530,Marion County,97071,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,690,478,81,20.93,226,4113530,1360,Woodburn School District,0.914,Valor Middle School,0.00144,0.00431,0,0.00144,0.79741,0.18534,0.01006,0.6927536231884058,0.11739130434782609,6,5.6,23.8,27.6,43,6.8,25.4,28.8,39,0.24664310954063604,0.3441696113074205,0.19434628975265017,0.10565371024734982,0.09540636042402827,0.013780918727915195,17,72.8,15.4,5.9,4.6,9,25.4,12.6,21.6,25685,879
411353001052,4113530,Marion County,97071,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,690,478,81,20.93,226,4113530,1360,Woodburn School District,0.914,Valor Middle School,0.00144,0.00431,0,0.00144,0.79741,0.18534,0.01006,0.6927536231884058,0.11739130434782609,7,10.5,23.7,25.9,39.9,6.8,25.4,28.8,39,0.24664310954063604,0.3441696113074205,0.19434628975265017,0.10565371024734982,0.09540636042402827,0.013780918727915195,17,72.8,15.4,5.9,4.6,9,25.4,12.6,21.6,25685,879
411353001052,4113530,Marion County,97071,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,690,478,81,20.93,226,4113530,1360,Woodburn School District,0.914,Valor Middle School,0.00144,0.00431,0,0.00144,0.79741,0.18534,0.01006,0.6927536231884058,0.11739130434782609,8,3.7,29.1,33.9,33.3,6.8,25.4,28.8,39,0.24664310954063604,0.3441696113074205,0.19434628975265017,0.10565371024734982,0.09540636042402827,0.013780918727915195,17,72.8,15.4,5.9,4.6,9,25.4,12.6,21.6,25685,879
410495000599,4104950,Lane County,97487,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,369,142,38,22.36,150,4104950,566,Fern Ridge School District,0.88,Veneta Elementary School,0.00274,0.00274,0.00548,0.00274,0.10959,0.85479,0.02192,0.38482384823848237,0.10298102981029811,3,16.7,25,29.2,29.2,23.3,25.6,21.6,29.5,0.25,0.1875,0.2,0.1375,0.225,0,4,86.2,17.8,10.1,5.1,13.7,29.3,5.5,32.7,23662,921
410495000599,4104950,Lane County,97487,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,369,142,38,22.36,150,4104950,566,Fern Ridge School District,0.88,Veneta Elementary School,0.00274,0.00274,0.00548,0.00274,0.10959,0.85479,0.02192,0.38482384823848237,0.10298102981029811,4,34.3,22.4,14.9,28.4,23.3,25.6,21.6,29.5,0.25,0.1875,0.2,0.1375,0.225,0,4,86.2,17.8,10.1,5.1,13.7,29.3,5.5,32.7,23662,921
410495000599,4104950,Lane County,97487,31-Town: Fringe,5-Eligible for Title I SWP provides SWP program,369,142,38,22.36,150,4104950,566,Fern Ridge School District,0.88,Veneta Elementary School,0.00274,0.00274,0.00548,0.00274,0.10959,0.85479,0.02192,0.38482384823848237,0.10298102981029811,5,16.4,29.5,23,31.1,23.3,25.6,21.6,29.5,0.25,0.1875,0.2,0.1375,0.225,0,4,86.2,17.8,10.1,5.1,13.7,29.3,5.5,32.7,23662,921
410394001035,4103940,Multnomah County,97216,11-City: Large,5-Eligible for Title I SWP provides SWP program,386,234,42,18.42,189,4103940,978,David Douglas School District,1,Ventura Park Elementary School,0.00513,0.11282,0.04359,0.14359,0.28462,0.32051,0.08974,0.6062176165803109,0.10880829015544041,3,22.5,14.1,23.9,39.4,16.1,18.4,21.7,43.8,0.2483754512635379,0.29530685920577615,0.18628158844765344,0.11624548736462094,0.1379061371841155,0.01588447653429603,5.6,87.1,29.4,8.6,9.3,15.7,25.3,7.9,21,30168,1094
410394001035,4103940,Multnomah County,97216,11-City: Large,5-Eligible for Title I SWP provides SWP program,386,234,42,18.42,189,4103940,978,David Douglas School District,1,Ventura Park Elementary School,0.00513,0.11282,0.04359,0.14359,0.28462,0.32051,0.08974,0.6062176165803109,0.10880829015544041,4,16.3,20,16.3,47.5,16.1,18.4,21.7,43.8,0.2483754512635379,0.29530685920577615,0.18628158844765344,0.11624548736462094,0.1379061371841155,0.01588447653429603,5.6,87.1,29.4,8.6,9.3,15.7,25.3,7.9,21,30168,1094
410394001035,4103940,Multnomah County,97216,11-City: Large,5-Eligible for Title I SWP provides SWP program,386,234,42,18.42,189,4103940,978,David Douglas School District,1,Ventura Park Elementary School,0.00513,0.11282,0.04359,0.14359,0.28462,0.32051,0.08974,0.6062176165803109,0.10880829015544041,5,9.1,21.2,25.8,43.9,16.1,18.4,21.7,43.8,0.2483754512635379,0.29530685920577615,0.18628158844765344,0.11624548736462094,0.1379061371841155,0.01588447653429603,5.6,87.1,29.4,8.6,9.3,15.7,25.3,7.9,21,30168,1094
411035000942,4110350,Deschutes County,97756,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,344,160,26,16.89,270,4110350,1325,Redmond School District,0.914,Vern Patrick Elementary School,0.00288,0.00576,0.00288,0.00576,0.2536,0.70029,0.02882,0.46511627906976744,0.0755813953488372,3,9.7,25,33.3,31.9,18.3,32.9,26.8,22.1,0.17282321899736147,0.1820580474934037,0.13984168865435356,0.13060686015831136,0.2612137203166227,0.11345646437994723,2.8,88.6,21,10.1,6.1,13.4,28.3,6.3,32,28563,1061
411035000942,4110350,Deschutes County,97756,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,344,160,26,16.89,270,4110350,1325,Redmond School District,0.914,Vern Patrick Elementary School,0.00288,0.00576,0.00288,0.00576,0.2536,0.70029,0.02882,0.46511627906976744,0.0755813953488372,4,26.2,40,23.1,10.8,18.3,32.9,26.8,22.1,0.17282321899736147,0.1820580474934037,0.13984168865435356,0.13060686015831136,0.2612137203166227,0.11345646437994723,2.8,88.6,21,10.1,6.1,13.4,28.3,6.3,32,28563,1061
411035000942,4110350,Deschutes County,97756,32-Town: Distant,5-Eligible for Title I SWP provides SWP program,344,160,26,16.89,270,4110350,1325,Redmond School District,0.914,Vern Patrick Elementary School,0.00288,0.00576,0.00288,0.00576,0.2536,0.70029,0.02882,0.46511627906976744,0.0755813953488372,5,19.7,34.2,23.7,22.4,18.3,32.9,26.8,22.1,0.17282321899736147,0.1820580474934037,0.13984168865435356,0.13060686015831136,0.2612137203166227,0.11345646437994723,2.8,88.6,21,10.1,6.1,13.4,28.3,6.3,32,28563,1061
410883001777,4108830,Clackamas County,97015,21-Suburb: Large,6-Not eligible for either TAS or SWP,614,139,33,23.44,444,4108830,4714,North Clackamas School District,0.972,Verne A Duncan Elementary School,0,0.02588,0.0037,0.01479,0.19409,0.67837,0.08318,0.2263843648208469,0.05374592833876222,3,21.5,28,31.2,19.4,27.1,28.8,23.3,20.9,0.17026055705300988,0.23539982030548068,0.16981132075471697,0.1280323450134771,0.2394429469901168,0.057053009883198565,1.7,93.8,31.7,10.2,9.7,19.8,22.9,7.7,30.3,34855,1145
410883001777,4108830,Clackamas County,97015,21-Suburb: Large,6-Not eligible for either TAS or SWP,614,139,33,23.44,444,4108830,4714,North Clackamas School District,0.972,Verne A Duncan Elementary School,0,0.02588,0.0037,0.01479,0.19409,0.67837,0.08318,0.2263843648208469,0.05374592833876222,4,37.7,19.8,21.7,20.8,27.1,28.8,23.3,20.9,0.17026055705300988,0.23539982030548068,0.16981132075471697,0.1280323450134771,0.2394429469901168,0.057053009883198565,1.7,93.8,31.7,10.2,9.7,19.8,22.9,7.7,30.3,34855,1145
410883001777,4108830,Clackamas County,97015,21-Suburb: Large,6-Not eligible for either TAS or SWP,614,139,33,23.44,444,4108830,4714,North Clackamas School District,0.972,Verne A Duncan Elementary School,0,0.02588,0.0037,0.01479,0.19409,0.67837,0.08318,0.2263843648208469,0.05374592833876222,5,20.4,39.8,17.2,22.6,27.1,28.8,23.3,20.9,0.17026055705300988,0.23539982030548068,0.16981132075471697,0.1280323450134771,0.2394429469901168,0.057053009883198565,1.7,93.8,31.7,10.2,9.7,19.8,22.9,7.7,30.3,34855,1145
411004000944,4110040,Multnomah County,97211,11-City: Large,6-Not eligible for either TAS or SWP,546,183,21,19.04,403,4110040,895,Portland School District,0.999,Vernon Elementary School,0,0.00822,0.00493,0.18914,0.12336,0.57401,0.10033,0.33516483516483514,0.038461538461538464,3,30.2,22.6,15.1,32.1,23.5,24.9,20.9,30.7,0.20417551309271054,0.2105449398443029,0.13906581740976645,0.10580325548478414,0.24062278839348902,0.09978768577494693,2.3,94.4,55.2,6.5,21.1,32.5,16.4,4.2,22.9,30168,1094
411004000944,4110040,Multnomah County,97211,11-City: Large,6-Not eligible for either TAS or SWP,546,183,21,19.04,403,4110040,895,Portland School District,0.999,Vernon Elementary School,0,0.00822,0.00493,0.18914,0.12336,0.57401,0.10033,0.33516483516483514,0.038461538461538464,4,28.1,15.8,21.1,35.1,23.5,24.9,20.9,30.7,0.20417551309271054,0.2105449398443029,0.13906581740976645,0.10580325548478414,0.24062278839348902,0.09978768577494693,2.3,94.4,55.2,6.5,21.1,32.5,16.4,4.2,22.9,30168,1094
411004000944,4110040,Multnomah County,97211,11-City: Large,6-Not eligible for either TAS or SWP,546,183,21,19.04,403,4110040,895,Portland School District,0.999,Vernon Elementary School,0,0.00822,0.00493,0.18914,0.12336,0.57401,0.10033,0.33516483516483514,0.038461538461538464,5,18.9,20.8,24.5,35.8,23.5,24.9,20.9,30.7,0.20417551309271054,0.2105449398443029,0.13906581740976645,0.10580325548478414,0.24062278839348902,0.09978768577494693,2.3,94.4,55.2,6.5,21.1,32.5,16.4,4.2,22.9,30168,1094
411004000944,4110040,Multnomah County,97211,11-City: Large,6-Not eligible for either TAS or SWP,546,183,21,19.04,403,4110040,895,Portland School District,0.999,Vernon Elementary School,0,0.00822,0.00493,0.18914,0.12336,0.57401,0.10033,0.33516483516483514,0.038461538461538464,6,22.4,24.5,20.4,32.7,23.5,24.9,20.9,30.7,0.20417551309271054,0.2105449398443029,0.13906581740976645,0.10580325548478414,0.24062278839348902,0.09978768577494693,2.3,94.4,55.2,6.5,21.1,32.5,16.4,4.2,22.9,30168,1094
411004000944,4110040,Multnomah County,97211,11-City: Large,6-Not eligible for either TAS or SWP,546,183,21,19.04,403,4110040,895,Portland School District,0.999,Vernon Elementary School,0,0.00822,0.00493,0.18914,0.12336,0.57401,0.10033,0.33516483516483514,0.038461538461538464,7,20,45.7,17.1,17.1,23.5,24.9,20.9,30.7,0.20417551309271054,0.2105449398443029,0.13906581740976645,0.10580325548478414,0.24062278839348902,0.09978768577494693,2.3,94.4,55.2,6.5,21.1,32.5,16.4,4.2,22.9,30168,1094
411004000944,4110040,Multnomah County,97211,11-City: Large,6-Not eligible for either TAS or SWP,546,183,21,19.04,403,4110040,895,Portland School District,0.999,Vernon Elementary School,0,0.00822,0.00493,0.18914,0.12336,0.57401,0.10033,0.33516483516483514,0.038461538461538464,8,16.7,30,30,23.3,23.5,24.9,20.9,30.7,0.20417551309271054,0.2105449398443029,0.13906581740976645,0.10580325548478414,0.24062278839348902,0.09978768577494693,2.3,94.4,55.2,6.5,21.1,32.5,16.4,4.2,22.9,30168,1094
411293000187,4112930,Columbia County,97064,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,217,88,20,19.15,251,4112930,177,Vernonia School District,0.874,Vernonia Elementary School,0.00478,0,0.00478,0,0.10526,0.83254,0.05263,0.4055299539170507,0.09216589861751152,3,13.9,11.1,41.7,33.3,9.2,24.2,30,36.7,0.19873817034700317,0.21451104100946372,0.19242902208201892,0.1608832807570978,0.20504731861198738,0.028391167192429023,1.6,88,15.1,12.5,4.7,13.8,30.2,8.4,32.9,27483,877
411293000187,4112930,Columbia County,97064,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,217,88,20,19.15,251,4112930,177,Vernonia School District,0.874,Vernonia Elementary School,0.00478,0,0.00478,0,0.10526,0.83254,0.05263,0.4055299539170507,0.09216589861751152,4,9.8,17.1,24.4,48.8,9.2,24.2,30,36.7,0.19873817034700317,0.21451104100946372,0.19242902208201892,0.1608832807570978,0.20504731861198738,0.028391167192429023,1.6,88,15.1,12.5,4.7,13.8,30.2,8.4,32.9,27483,877
411293000187,4112930,Columbia County,97064,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,217,88,20,19.15,251,4112930,177,Vernonia School District,0.874,Vernonia Elementary School,0.00478,0,0.00478,0,0.10526,0.83254,0.05263,0.4055299539170507,0.09216589861751152,5,4.7,41.9,25.6,27.9,9.2,24.2,30,36.7,0.19873817034700317,0.21451104100946372,0.19242902208201892,0.1608832807570978,0.20504731861198738,0.028391167192429023,1.6,88,15.1,12.5,4.7,13.8,30.2,8.4,32.9,27483,877
411293000188,4112930,Columbia County,97064,42-Rural: Distant,6-Not eligible for either TAS or SWP,176,58,22,17.48,251,4112930,178,Vernonia School District,0.874,Vernonia High School,0.0163,0.02717,0,0.00543,0.06522,0.85326,0.03261,0.32954545454545453,0.125,NA,NA,NA,NA,NA,34.5,41.4,10.3,13.8,0.19873817034700317,0.21451104100946372,0.19242902208201892,0.1608832807570978,0.20504731861198738,0.028391167192429023,1.6,88,15.1,12.5,4.7,13.8,30.2,8.4,32.9,27483,877
411293001673,4112930,Columbia County,97064,42-Rural: Distant,6-Not eligible for either TAS or SWP,124,57,15,15.23,251,4112930,4396,Vernonia School District,0.874,Vernonia Middle School,0.02174,0.01449,0,0,0.07246,0.86957,0.02174,0.4596774193548387,0.12096774193548387,6,3.4,24.1,24.1,48.3,6.3,31.5,25.2,36.9,0.19873817034700317,0.21451104100946372,0.19242902208201892,0.1608832807570978,0.20504731861198738,0.028391167192429023,1.6,88,15.1,12.5,4.7,13.8,30.2,8.4,32.9,27483,877
411293001673,4112930,Columbia County,97064,42-Rural: Distant,6-Not eligible for either TAS or SWP,124,57,15,15.23,251,4112930,4396,Vernonia School District,0.874,Vernonia Middle School,0.02174,0.01449,0,0,0.07246,0.86957,0.02174,0.4596774193548387,0.12096774193548387,7,4.7,32.6,9.3,53.5,6.3,31.5,25.2,36.9,0.19873817034700317,0.21451104100946372,0.19242902208201892,0.1608832807570978,0.20504731861198738,0.028391167192429023,1.6,88,15.1,12.5,4.7,13.8,30.2,8.4,32.9,27483,877
411293001673,4112930,Columbia County,97064,42-Rural: Distant,6-Not eligible for either TAS or SWP,124,57,15,15.23,251,4112930,4396,Vernonia School District,0.874,Vernonia Middle School,0.02174,0.01449,0,0,0.07246,0.86957,0.02174,0.4596774193548387,0.12096774193548387,8,10.3,35.9,43.6,10.3,6.3,31.5,25.2,36.9,0.19873817034700317,0.21451104100946372,0.19242902208201892,0.1608832807570978,0.20504731861198738,0.028391167192429023,1.6,88,15.1,12.5,4.7,13.8,30.2,8.4,32.9,27483,877
411004000945,4110040,Multnomah County,97220,11-City: Large,5-Eligible for Title I SWP provides SWP program,272,130,31,9.74,274,4110040,896,Portland School District,0.999,Vestal Elementary School,0,0.10442,0.0241,0.1245,0.12851,0.46988,0.14859,0.47794117647058826,0.11397058823529412,3,12.8,20.5,15.4,51.3,12.8,25.1,22.6,39.5,0.2588477366255144,0.2905349794238683,0.17983539094650206,0.11563786008230453,0.13991769547325103,0.015226337448559672,5.3,88.3,27.2,10,7.6,17.9,25.4,7.8,28.4,30168,1094
411004000945,4110040,Multnomah County,97220,11-City: Large,5-Eligible for Title I SWP provides SWP program,272,130,31,9.74,274,4110040,896,Portland School District,0.999,Vestal Elementary School,0,0.10442,0.0241,0.1245,0.12851,0.46988,0.14859,0.47794117647058826,0.11397058823529412,4,13.2,23.7,10.5,52.6,12.8,25.1,22.6,39.5,0.2588477366255144,0.2905349794238683,0.17983539094650206,0.11563786008230453,0.13991769547325103,0.015226337448559672,5.3,88.3,27.2,10,7.6,17.9,25.4,7.8,28.4,30168,1094
411004000945,4110040,Multnomah County,97220,11-City: Large,5-Eligible for Title I SWP provides SWP program,272,130,31,9.74,274,4110040,896,Portland School District,0.999,Vestal Elementary School,0,0.10442,0.0241,0.1245,0.12851,0.46988,0.14859,0.47794117647058826,0.11397058823529412,5,25.8,35.5,16.1,22.6,12.8,25.1,22.6,39.5,0.2588477366255144,0.2905349794238683,0.17983539094650206,0.11563786008230453,0.13991769547325103,0.015226337448559672,5.3,88.3,27.2,10,7.6,17.9,25.4,7.8,28.4,30168,1094
411004000945,4110040,Multnomah County,97220,11-City: Large,5-Eligible for Title I SWP provides SWP program,272,130,31,9.74,274,4110040,896,Portland School District,0.999,Vestal Elementary School,0,0.10442,0.0241,0.1245,0.12851,0.46988,0.14859,0.47794117647058826,0.11397058823529412,6,6.7,16.7,40,36.7,12.8,25.1,22.6,39.5,0.2588477366255144,0.2905349794238683,0.17983539094650206,0.11563786008230453,0.13991769547325103,0.015226337448559672,5.3,88.3,27.2,10,7.6,17.9,25.4,7.8,28.4,30168,1094
411004000945,4110040,Multnomah County,97220,11-City: Large,5-Eligible for Title I SWP provides SWP program,272,130,31,9.74,274,4110040,896,Portland School District,0.999,Vestal Elementary School,0,0.10442,0.0241,0.1245,0.12851,0.46988,0.14859,0.47794117647058826,0.11397058823529412,7,8.7,21.7,26.1,43.5,12.8,25.1,22.6,39.5,0.2588477366255144,0.2905349794238683,0.17983539094650206,0.11563786008230453,0.13991769547325103,0.015226337448559672,5.3,88.3,27.2,10,7.6,17.9,25.4,7.8,28.4,30168,1094
411004000945,4110040,Multnomah County,97220,11-City: Large,5-Eligible for Title I SWP provides SWP program,272,130,31,9.74,274,4110040,896,Portland School District,0.999,Vestal Elementary School,0,0.10442,0.0241,0.1245,0.12851,0.46988,0.14859,0.47794117647058826,0.11397058823529412,8,8.8,32.4,32.4,26.5,12.8,25.1,22.6,39.5,0.2588477366255144,0.2905349794238683,0.17983539094650206,0.11563786008230453,0.13991769547325103,0.015226337448559672,5.3,88.3,27.2,10,7.6,17.9,25.4,7.8,28.4,30168,1094
411145000822,4111450,Marion County,97381,42-Rural: Distant,6-Not eligible for either TAS or SWP,221,32,13,20.56,339,4111450,777,Silver Falls School District,0.918,Victor Point Elementary School,0,0.01402,0,0.00935,0.08879,0.85981,0.02804,0.14479638009049775,0.058823529411764705,3,45.5,31.8,13.6,9.1,53.1,30.3,11,5.5,0.1542483660130719,0.19084967320261437,0.17450980392156862,0.15294117647058825,0.2581699346405229,0.06928104575163399,1.7,91.7,29.5,9.5,11.4,18.6,24.5,4.6,28.5,25685,879
411145000822,4111450,Marion County,97381,42-Rural: Distant,6-Not eligible for either TAS or SWP,221,32,13,20.56,339,4111450,777,Silver Falls School District,0.918,Victor Point Elementary School,0,0.01402,0,0.00935,0.08879,0.85981,0.02804,0.14479638009049775,0.058823529411764705,4,73.7,15.8,10.5,0,53.1,30.3,11,5.5,0.1542483660130719,0.19084967320261437,0.17450980392156862,0.15294117647058825,0.2581699346405229,0.06928104575163399,1.7,91.7,29.5,9.5,11.4,18.6,24.5,4.6,28.5,25685,879
411145000822,4111450,Marion County,97381,42-Rural: Distant,6-Not eligible for either TAS or SWP,221,32,13,20.56,339,4111450,777,Silver Falls School District,0.918,Victor Point Elementary School,0,0.01402,0,0.00935,0.08879,0.85981,0.02804,0.14479638009049775,0.058823529411764705,5,46.4,25,21.4,7.1,53.1,30.3,11,5.5,0.1542483660130719,0.19084967320261437,0.17450980392156862,0.15294117647058825,0.2581699346405229,0.06928104575163399,1.7,91.7,29.5,9.5,11.4,18.6,24.5,4.6,28.5,25685,879
411145000822,4111450,Marion County,97381,42-Rural: Distant,6-Not eligible for either TAS or SWP,221,32,13,20.56,339,4111450,777,Silver Falls School District,0.918,Victor Point Elementary School,0,0.01402,0,0.00935,0.08879,0.85981,0.02804,0.14479638009049775,0.058823529411764705,6,NA,NA,NA,NA,53.1,30.3,11,5.5,0.1542483660130719,0.19084967320261437,0.17450980392156862,0.15294117647058825,0.2581699346405229,0.06928104575163399,1.7,91.7,29.5,9.5,11.4,18.6,24.5,4.6,28.5,25685,879
411145000822,4111450,Marion County,97381,42-Rural: Distant,6-Not eligible for either TAS or SWP,221,32,13,20.56,339,4111450,777,Silver Falls School District,0.918,Victor Point Elementary School,0,0.01402,0,0.00935,0.08879,0.85981,0.02804,0.14479638009049775,0.058823529411764705,7,50,28.6,10.7,10.7,53.1,30.3,11,5.5,0.1542483660130719,0.19084967320261437,0.17450980392156862,0.15294117647058825,0.2581699346405229,0.06928104575163399,1.7,91.7,29.5,9.5,11.4,18.6,24.5,4.6,28.5,25685,879
411145000822,4111450,Marion County,97381,42-Rural: Distant,6-Not eligible for either TAS or SWP,221,32,13,20.56,339,4111450,777,Silver Falls School District,0.918,Victor Point Elementary School,0,0.01402,0,0.00935,0.08879,0.85981,0.02804,0.14479638009049775,0.058823529411764705,8,57.7,34.6,3.8,3.8,53.1,30.3,11,5.5,0.1542483660130719,0.19084967320261437,0.17450980392156862,0.15294117647058825,0.2581699346405229,0.06928104575163399,1.7,91.7,29.5,9.5,11.4,18.6,24.5,4.6,28.5,25685,879
410883000087,4108830,Clackamas County,97267,21-Suburb: Large,6-Not eligible for either TAS or SWP,441,106,27,20.42,383,4108830,79,North Clackamas School District,0.972,View Acres Elementary School,0,0.01418,0.00236,0.01182,0.12293,0.77069,0.07801,0.24036281179138322,0.061224489795918366,3,30.9,21.8,20,27.3,28.1,23.5,22.1,26.3,0.17638588912886968,0.21634269258459324,0.17386609071274298,0.14362850971922247,0.24550035997120231,0.04427645788336933,2.3,92.5,30.4,8.9,10.1,15.7,26.7,6,32.8,34855,1145
410883000087,4108830,Clackamas County,97267,21-Suburb: Large,6-Not eligible for either TAS or SWP,441,106,27,20.42,383,4108830,79,North Clackamas School District,0.972,View Acres Elementary School,0,0.01418,0.00236,0.01182,0.12293,0.77069,0.07801,0.24036281179138322,0.061224489795918366,4,26.1,23.9,21.6,28.4,28.1,23.5,22.1,26.3,0.17638588912886968,0.21634269258459324,0.17386609071274298,0.14362850971922247,0.24550035997120231,0.04427645788336933,2.3,92.5,30.4,8.9,10.1,15.7,26.7,6,32.8,34855,1145
410883000087,4108830,Clackamas County,97267,21-Suburb: Large,6-Not eligible for either TAS or SWP,441,106,27,20.42,383,4108830,79,North Clackamas School District,0.972,View Acres Elementary School,0,0.01418,0.00236,0.01182,0.12293,0.77069,0.07801,0.24036281179138322,0.061224489795918366,5,28.4,24.3,24.3,23,28.1,23.5,22.1,26.3,0.17638588912886968,0.21634269258459324,0.17386609071274298,0.14362850971922247,0.24550035997120231,0.04427645788336933,2.3,92.5,30.4,8.9,10.1,15.7,26.7,6,32.8,34855,1145
